Teks,label
Anda mendapatkan 1 POIN dari isi ulang pulsa 10000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 1 POIN dari isi ulang pulsa 15000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 2 POIN dari isi ulang pulsa 20000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 3 POIN dari isi ulang pulsa 30000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 4 POIN dari isi ulang pulsa 40000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 5 POIN dari isi ulang pulsa 50000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 5 POIN dari isi ulang pulsa 50000.Mau menang Mercy Emas dll dgn 1 POIN? Bls SMS ini ketik HADIAH sblm expired di 31Des20.SKB,2
Anda mendapatkan 6 POIN dari isi ulang pulsa 60000.Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 7 POIN dari isi ulang pulsa 75000. Cari tau informasi menarik dari Telkomsel POIN di tsel.me/POIN dan follow ig @telkomselpoin,2
Anda mendapatkan 8 POIN dari isi ulang pulsa 40000.Mau SAMSUNG J6+ cuma 1POIN untuk dftar? Bls SMS ini ketik LELANG sblm expired di 31Des20.SKB,2
Anda mendapatkan kuota nelpon UNLIMITED ke sesama Tsel & 5mnt ke OprLain berlaku hingga Pkl.23:59 WIB. Untuk menghentikan promo *888*30#.Info 188,2
Anda mendapatkan penambahan pulsa Rp 30000 dari nomor 6281298882883 tgl 2020-04-10. Cek pulsa melalui *888#. Info CS: 188,2
Anda mendapatkan voucher Rise of Nowlin senilai 730. Redeem 0qoSh3gS2A melalui app sekarang! info: tsel.me/nowlin,2
Anda mendapat kuota belajar 30GB hanya Rp1! Kuota dpt digunakan utk akses aplikasi & situs edukasi. Aktifkan sekarang juga di myXL Postpaid. PTB05A,2
Anda mendapat kuota belajar 30GB hanya Rp1! Kuota dpt digunakan utk akses aplikasi & situs edukasi. Aktifkan sekarang juga di myXL Postpaid/UMB *123#. PTB06A,2
Anda mendptkan BONUS Internet 500MB utk 7hr! Segera aktifkan dgn isi ulang pulsa min. 5rb HARI INI XNR34A,2
Anda mendptkan BONUS kuota 500MB utk 7hrsegera aktifkan dgn isi ulang pulsa min Rp10rb HARI INI. Cek *123# utk promo terbaik Anda. Info chat: xl.co.id. XNR30B,2
Anda mendptkan BONUS kuota 500MB utk 7hrsegera aktifkan dgn isi ulang pulsa min Rp5rb HARI INI. Cek *123# utk promo terbaik Anda. Info chat: xl.co.id. XNR30A,2
Anda Menerima Dana Bantuan Dari Kantor Pusat Untuk Info Klik: bit.ly/dana-bpjs21,2
Anda menerima pesan dari +6282110354563. SMS akan diterima tarif Rp350 dibebankan ke Anda. Balas YES jk setuju atau ON jk selalu setuju utk nomor tsb,2
Anda pmain togel sring kalah.mau bagi hasil. MBAH JOKO bisah mbntu anda SIO/ANGKA dari RETUWAL Berminat. Hub : MBAH JOKO.di. 085217984299 Dijamin 100% tembus,1
Anda sedang menikmati Paket Reguler dgn sisa kuota 209715 KB.Dapatkan beragam Paket INTERNET HEMAT Tri di *123*3#,2
Anda sudah 2 malam minggu bersama XL! Nikmati BONUS 1GB Internetan 7hr untuk Anda! Cukup balas YA untuk aktifkan bonusnya (GRATIS). Info 817 XNZ16A,2
Anda telah berhasil masuk ke aplikasi/web MyTelkomsel.Jika Anda tidak mengenali aktifitas ini akses*323*20# untuk keluar dari aplikasi/web,2
Anda telah mengembalikan Paket Darurat Rp7000. Kehabisan pulsa lagi? Aktifkan Paket Darurat hub *500*5# atau cek aplikasi MyTelkomsel. S&K berlaku.,2
Anda telah terdaftar utk mengikuti Program berhadiah saldo link aja dgn total 1JT Rupiah. Aktifkan paket Ekstra kuota data mulai 5rb  di tsel.me/ProgramEK . SKB,2
Anda telah terdaftar utk mengikuti Program berhadiah saldo link aja dgn total 1JT Rupiah. Aktifkan paket Ekstra kuota data mulai 5rb di tsel.me/ProgramEK . SKB,2
Anda terdaftar dlm 1 tagihan dgn lbh dari 1 no kHalo shg Anda mendpt layanan bebas bicara HaloFamily ke sesama no dlm 1 tagihan & akan aktif dlm 7hari. Info 188,2
Anda tergabung di program Pesta Hadiah SMS Banking. Tingkatkan transaksi dan dptkan paket data 15GB & Laptop Macbook Air. S&K tsel.me/pestasms,2
Anda tergabung di program transaksi SMS Banking Telkomsel. Tingkatkan transaksi perbankan sebanyak-banyaknya! Dptkan Motor Honda Beat di akhir periode. SKB,2
Anda terpilih menjadi pemenang keII uang tunai Rp.125jt kode PIN: ID 02498123 klik. http://bit.ly/undian-uang-2019,1
Anda tidak memiliki kuota. Cek status atau paket di MyTelkomsel tsel.me/1. Info: tsel.me/va,2
Anda tidak memiliki kuota Telpon.,2
Anda tidak terdaftar dalam layanan Paket Malam hari. Untuk berlangganan lakukan isi ulang dengan voucher Kenyang Download,2
"Anda tlh menukarkan poin 95 poin, Tukarkan terus poinnya siapa tahu anda pemenang hadih LG G3 32gb, pemenang adalah yang menukarkan poin tertinggi s/d 30 November 15",2
AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,0
"ANEKA SHOP Berbagi Promo Type Blackberry DAKOTA 2,4 jt, TOURCH 1,7 jt, ONIX.2 1,5 jt, GEMINI 800 rb, U/Pemesanan 085325557999 Pin BB-2A96DE82 www.aneka999.blogspot.com",1
AngpaoPoinSenyum! Dptkan Vchr Lottemart 50rb dg tukar 2500poin (normal 5000poin) sd 11Feb16. Ketik *123*7887*2*5# TERBATAS! Info: www.indosatooredoo.com/angpao,2
ANJAYY!!Akun A/N aldikombe Menang 89Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N Chacha84 Menang 78Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N cunis13 Menang 74Juta Di ZADULQQ.COMUntuk Anda Yang Mau Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N dedetin14 Menang 77Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N Devio88 Menang 80Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N kiaopo88 Menang 76Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N kyle1234 Menang 68Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N Liquid389 Menang 77Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N LUCAS2222 Menang 76Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N Nafa1234 Menang 84Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N rava789 Menang 77Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANJAYY!!Akun A/N Statbronx Menang 99Juta Di ZADULQQ.COMUntuk Anda Yang Ingin Menjadi Jutawan Seperti Pemain IniLangsung Mainkan Sekarang juga. Link: zdlqq.net,1
ANUGRAH CELL Cari Agen M/Kios ALL Operator harga 5=4200 10=8400 20=16800 50=42000 100=84rb Minat Ketik NAMA#KOTA#NO.HP Kirim Ke085349488456 TLP/WA085254153939,1
Anyonghaseyo! Ngaku KPOPers Sejati?? Ayo lengkapi koleksi Video Kpopmu di http://kpop.xl.co.id. Skrg Harga video lebih murah loh! Info*123*2200#,1
Apakah Anda mau merekomendasikan benefit kuota besar di MyPRIO Plan? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Apakah Anda mau merekomendasikan jaringan XL Axiata untuk kualitas  suara/gambar saat Data Call /Video Call? Beri nilai 0-10. 0 Terendah10 Tertinggi.,2
Apakah Anda mau merekomendasikan kecepatan jaringan XL Axiata saat browsing? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Apakah Anda mau merekomendasikan kemudahan Aktivasi XL PRIORITAS? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Apakah Anda mau merekomendasikan kemudahan dalam melihat sisa kuota di aplikasi MyXL Postpaid? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Apakah Anda mau merekomendasikan kemudahan untuk cek detail sisa kuota di aplikasi MyXL Postpaid? Beri nilai 0-10. 0 Terendah 10 Tertinggi. Gratis,2
Apakah Anda mau merekomendasikan kemudahan untuk login di aplikasi MyXL Postpaid? Beri nilai 0-10. 0 Terendah 10 Tertinggi. Gratis,2
Apakah Anda mau merekomendasikan kualitas Aplikasi  myXL postpaid (Tidak error aplikasi responsif)?  Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Apakah Anda setuju pengalaman menggunakan XLPRIO utk Internettlpbeli paket&promoaplikasiCS mudah?Beri 1-5. 1=Tdk setuju sekali&5=Setuju sekali.GRATIS,2
Apa manfaatnya pny sertifikasi bhs Inggris? Tanya langsung dg mentor Ian Cawley dr UK di Ilmupedia Hero Class Festival tgl 05-Nov-20.Kls terbatas di tsel.me/ioc,2
Aplikasi Sejalan: cara baru hemat ongkos perjalanan ngantor setiap hari atau liburan ke luar kota. Download sekarang tsel.me/SEJALANapp,2
Are u ok?,0
"Artha Cell diskon Brg elektronik BB Dakota 3 juta BB Onyx3 2,8 jt Camera DLL HUB Sms ke : 085335875777 Pin BB 28BDDF4D www.arthajaya-cell.blogspot.com",1
Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,0
Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,0
"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",0
ASSALAMUALAIKUManda butuh modal usaha proses cepat langsung cair cat wa;085348149722,1
ASSALAMUALAIKUManda butuh modal usaha proses cepat langsung cair chat wa;087724115477,1
"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",0
ASSALAMU ALAIKUM kami melayani dana online dengan bunga 2% jika berminat CHAT kami di WA 87814999339,1
ASSALAMUALAIKUM.kami menyediakan tambahan modal usaha proses cepat dan real minat chat WA: 085349818613,1
"Assalamu'alaikum, nama1 mau minta bantuan.",0
Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,0
"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ",0
"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",0
Assalamualaikum!! Penyampain Resmi Kami Dari KSP ANUGERAH Menawarkan Pinjaman Online Min 3jt/500jt Info Wa: 083136714111,1
Assalamualaikum piye kbre neng jowo sakiki kok suwi ora tau Tlp&sMs 'opo wis lali toh karo bolone  sing merantau neng klimntan. wsllam',1
"Assalamu alaikum,saya RESKI dr Costumer Servis TRI PLAZA SEMANGGI lt.1 JL.jend sudirman jkt pst sdh m-hubungi anda waktu pengundian di lakukan tapi no.anda tdk tersambung, jd kami krimkn lwt SMS sebelum jatuh tempo, bahwa no.anda menang undian dr TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW,dengan PIN 2D45CS77, jadi silahkan cek terlebih dahulu di website; www.tricare.jimdo.com /hub; 021-40161777 / 08994179888 ",1
Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,0
Assalamualaikum wr.wb gimana kabare  sehat to ? pie jek eleng ora karo aku seng kerja nang kalimantan .,1
"Assalamu alaiqum, nenek masuk rumah sakit tolong kirimkan dulu ulsa 50 ribu di nomor ini 0852 3173 7479, mau telpon nanti di rumah sakit saya ganti uangnya.",1
ass.kami menawarkan pinjaman online mulai 5jt-500jt proses 20 menit cair U/info WA 081284442810,1
Ass kmi dri KSP NASARI megeluarkan kredit uang online seluruh indonesia tanpa agunan & amanah min 5jt-250jt u/info WA.085341608822,1
Ass.. Maaf Apabila kontrakan masih ingin di lanjut bisa bayar ke soudara saya MIRANDA no 085338733347 karna kontrakan sudah di beli beliau.,1
Assmaaf lewat SMS untuk masalah pembanyaran kontraknya silakan telpon/WA kakak sy Bpk HERI 082264773377 soalnya sdh sy pindah tangankan ke dia.terima kasih,1
Assmaaf lewat SMS untuk masalah pembayaran kontrakanya silahkan chat WA saudara sy Wahyu 085283198008 soalnya sdh sy pindah tangankan ke dia.terima kasih,1
Ass. Maaf sy by hj.suri yang kemarin survey rumah anda. Mengenai harga bisa hub suami saya H. SIGIT tlp 081316005639.terima kasih,1
"Ass,maaf sy WAHYU.mengenai Mobil bpk yg mau di jual sy sudah lihat dan cocok, Untuk nego hrg silahkan Hub saudara sy di 081219550857 dgn pak JUSMAN SAFEI (TP)",1
"Ass, mengenai rumah dan tanah yg kemarin, sy sdah survei, sy mrasa cocok, untuk nego harga hubungi atau sms suami saya, pak. haji. dermawan; 085796022225.",1
"Ass, Sy Randy. Mengenai mobil yg sdh sy liat kondisi'y , kebetulan kami berminat. Mohon hub Bapa sy utk dibicarakan hrg netnya; Dr.H.DARMAWAN 0812xxxxxxx",1
"Ass.sy SUGIYONO yg tempo hari mngenai mobil TOYOTANYA,sy brminat,cocok,tlong hub sodara sy dlu,untuk negosiasi harganya. A/N;ABDULLAH HP;081389909777",1
Asyik! Kamu dapat DISKON kamar nyaman sebesar 30% dari Airy! Gunakan kode kupon LIBURYUK untuk langsung nikmati kenyamanannya! bit.ly/2LByMiE,2
"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip",0
"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu ??",0
atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,0
Autochess,0
Awal bulan saat nya anda eksis lebih lama! Internetan pake volume ultima 900MB/30hr. Hrga mulai Rp 35rb di *100*471#. Tarif&lokasi cek di tsel.me/FL,2
Awas ada promo BuCin (Bu-ikin Cin-ta)! Pake kode ILOVEOYOU dptin disc hotel OYO 70% & ekstra kuota 2GB GRATIS! Terbatas! bit.ly/2YwurAJ S&K https://myads.id/oyo,2
ayah isikan pulsa xl 50rb di no 0818643929 sekarang penting,1
"Ayam aja Pak, terus satu paket itu sama isinya ap aja?",0
Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,0
"Ayam (sayap/paha bawah), Nasi, Perkedel Rp. 19.545. GRATIS Teh Pucuk. Tukar SMS ini di CFC HASAN SADIKIN hari ini. Selama Persediaan msh ada. Promo *606#",2
"Ayo anak Medan, beli sticker line dengan pulsamu Caranya klik http://www.telkomsel.com/linestore nama stickernya : Kedan Medan",2
Ayo beli PRIO Sehat! Kuota 250MB + GRATIS konsultasi + voucher senilai 25rb di Good Doctor GrabHealth HANYA 12rb. Cek skrng di *123# atau myXL Postpaid. PS003A,2
Ayo bergabung di T0G3LCC ( http://bit.ly/2CzVLX1 ) Diskon sampai 65% Tersedia P4saran SlNGAP0RE Sydney Camb0dia Serta Permainan p0ker Sicb0 & Dingd0ng,1
Ayo bergabung di togeImandiri http://103.10.200.59/ B4ndar online terpercaya. Tersedia Live D1ngd0ng Sicbo serta pasaran togeI Singap0re Sydney Hongk0ng,1
AYO download AXISnet dari Apple/Play Store dan aktifkan BRONET24Jam 5GB 60hr Rp44900 dan BRONET24Jam 1GB 30hr dapat OBOR 5GB (00-06) Rp18800. Info838. LD335,2
AYO download AXISnet dari PLAY/Apple Store dan aktifkan BRONET24Jam 5GB 60hr Rp44900 dan BRONET24Jam 3GB 60hr dapat OBOR 10GB (00-06) Rp39800. Info838. LD307,2
Ayo dptkan BONUS pulsa 25rb dgn pembelian pulsa PRIO Flex min 50rb! Pulsa dpt digunakan utk beli Booster atau pembayaran tagihan Anda. S&K berlaku. FLX39A,2
Ayo dukung pelestarian alam Indonesia bersama Indosat Ooredoo dan WWF-Indonesia dg berdonasi melalui *123*50# dari nomor Indosat Ooredoo.,2
Ayo jadi yg pertama isi pulsa ke nomor XL pascabayar Anda! Pulsa dpt dipakai utk beli paket Booster Data & Bekerja. Info: http://bit.ly/prioflex PFX38A,2
Ayo jadi yg pertama isi pulsa ke nomor XL pascabayar Anda! Pulsa dpt dipakai utk beli paket Booster Data terbaru dari PRIORITAS. Info: http://bit.ly/prioflex PFX39A,2
Ayo jadi yg pertama isi pulsa ke nomor XL pascabayar Anda! Pulsa dpt dipakai utk beli paket Booster/tambah kuota. Info: http://bit.ly/prioflex PFX35A,2
"Ayo kawal pemanfaatan subsidi BBM & Kompensasi bagi yang berhak! Pengaduan, ketik BBM (spasi) isi pesan. Kirim 1708",2
Ayo lakukan transaksi di Google Playstore min. 10 ribu pake pulsa Telkomsel sd 31 Dec 2019!! Dan menangkan jutaan rupiah saldo Link Aja SKB,2
Ayo mainkan Mobile Legends AOV Free Fire LINE Let''s Get Rich dengan kuota GamesMAX 3GB dan Free Game Voucher. Hanya Rp 25rb/30hr. Hub *363*2*3#. CS 188,2
Ayo mainkan Mobile Legends AOV Free Fire LINE Let''s Get Rich dengan kuota GamesMAX 3GB + Free Game Voucher Rp 10rb. Hanya Rp 25rb/30hr. Hub *363*4#. CS 188,2
"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk",0
Ayo order Chatime sekarang di tsel.me/gochatime ! Bikin #dirumahaja lebih hepi. Chatime siap menemani kamu dengan banyak diskon hingga 30%!,2
Ayo #TerusBergerakMaju. Aktifkan paket Surprise Deal Telkomsel dgn Kuota Unlimited. Beli paketnya di *363# atau apps LinkAja. Periode promo 21-22 Jan 2021. SKB,2
B0NUS member baru s/d 5jt di Jayabet! Game Sportsbook R0ulette Baccarat DragonTiger P0ker DominoQQ T0G3L Singapura DlNGD0NG 24D36D http://103.10.200.42/,1
"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",0
Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,0
"Baik Pak, berarti nanti Kamis kami ke kantor lagi",0
"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.",0
Balas YES untuk menerima SMS dari +6282196534916 dgn biaya Rp350 dibebankan ke Anda atau balas ON jika selalu setuju menerima permintaan dari nomor tsb,2
Bali mah kudu berapa atuh duitnya,0
Bandar 0nline Tepercaya di INDOT0GEL http://103.10.201.23 / tersedia T0gel SydneyChina Singapore Taiwan & Hongkong serta terdapat Live Dingdong Terbaik.,1
Bangun kota impianmu di Township. Beli 210 coin hanya 15rb aja pake pulsa Tsel dan dapetin kesempatan buat menangin Laptop ASUS ROG. Tsel.me/festival,2
"BANTING HARGA !! Internetan dgn Kuota 1,5GB HANYA 10rb Rupiah, paket Berlaku sebulan. Mau?? Ketik YA ke 919 s/d 16 Desember 2015",2
Bantuan u/ UMKM salah satu fokus program Pemulihan Ekonomi Nasional (PEN). UMKM serap tenaga kerja berkontribusi lebih dari 50% PDB Nasional. covid19.go.id,0
Bantu kami membuat produk lebih baik dengan mengikuti survey pelanggan Telkomsel mulai tgl 8-9 Mar 2020 SKB. Silakan klik link tsel.me/newloyalty2,2
Banyak hadiah menarik dari Undi-Undi Hepi! Ada Motor Smartphone dll bisa kamu miliki hanya tukar 1 POIN. Ayo rebut hadiahnya! Akses http://tsel.me/UUH. SKB,2
"Bapak tukokno pulsa AS ndisek 20ribu iki nmrku anyar 085316079211 cepet saiki tak enteni,penteng bpk ada msalah dikantor polisi,jangan dulu sms/tlp",1
BARU! Aktifkan Combo Sakti paket apapun mulai dari Rp.15ribu dpt Ekstra Kuota 2GB. Akses ke *363# | tsel.me/combo1 Promo Terbatas! SKB,2
Baru dari Telkomsel! Youtube-an di HP lebih irit pakai kuota harian mulai 1GB per hari dengan harga Rp.3000. Beli di *363*847# .SKB #PakaiMasker,2
Baru ngeh chatnya maafkan (maaf),0
BARU PRIO Bekerja & Belajar! Diskon hingga 40% kuota s/d 50GB utk akses zoom Ruang Guru & aplikasi lainnya. Beli di myXL Postpaid mulai dr Rp5rb. BB001B,2
BARU! PRIO Bekerja & Belajar harga Rp30rb (normal Rp50rb) dpt kuota 50GB utk akses zoom Ruang Guru & aplikasi lainnya. Aktifkan di myXL Postpaid! BB003C,2
BARU PRIO Bekerja & Belajar! Kuota 50GB utk akses zoom Ruang Guru & aplikasi lainnya. DISKON 40% harga Rp30rb (normal 50RB). Beli di myXL Postpaid. BB001A,2
BARU PRIO Sehat! HANYA 12rb nikmati kuota 250MB + GRATIS konsultasi + voucher senilai 25rb di Good Doctor GrabHealth. Beli di *123# atau myXL Postpaid. PS001A,2
Bayar 1 jam nyanyi 3 jam. Tunjukkan SMS ini di INUL VIZTA PLUIT JUNCTION.Berlaku setiap hari Senin - Kamis s/d 12 Maret 2020.SKB. Promo *606#,1
Bayar belanja online selama #RamadanDiRumahAja pakai QR Pay PermataMobile X dgn scan kode QR berlogo QRIS. Download sekarang di https://qrco.de/PermataMobileX,2
Bayar tagihan PRIORITAS semakin nyaman dengan Auto Debit Kartu Kredit. Daftarkan Kartu Kredit Anda via myXL Postpaid. Klik S&K http://bit.ly/SKPrioritas TC003B,2
Be an ecotourist think sustainably act responsibly! Pledge here: www.aisforum.org,1
Bebas akses aplikasi shopee/tokopedia/lazada untuk belanja kebutuhan agar #dirumahterusterpenuhi dgn Rp 10 dpt 1GB (berlaku 14 hari). Cek di tsel.me/olshop. SKB,2
Bebas akses aplikasi shopee/tokopedia/lazada untuk belanja kebutuhan agar #dirumahterusterpenuhi dgn Rp10 dpt 300MB (berlaku 14 hari). Cek di tsel.me/olshop.SKB,2
